batch | sem | reg_no | branch_code | branch_name | subject_type | subject_code | subject_name | credit
22 | IV | 22118128004 | 118 | 3-D Animation and Graphics | theory | 118401 | Computer Graphics | 3.00
22 | IV | 22118128004 | 118 | 3-D Animation and Graphics | theory | 118402 | 2D Animation and Motion Graphics | 3.00
22 | IV | 22118128004 | 118 | 3-D Animation and Graphics | theory | 118403 | Design and Anlysis of Algorithm | 3.00
22 | IV | 22118128004 | 118 | 3-D Animation and Graphics | theory | 118404 | Operating System | 3.00
22 | IV | 22118128004 | 118 | 3-D Animation and Graphics | theory | 118405 | Human resource Development and Organizational Behaviour | 3.00
22 | IV | 22118128004 | 118 | 3-D Animation and Graphics | practical | 118401P | Computer Graphics | 2.00
22 | IV | 22118128004 | 118 | 3-D Animation and Graphics | practical | 118402P | 2D Animation and Motion Graphics | 2.00
22 | IV | 22118128004 | 118 | 3-D Animation and Graphics | practical | 118404P | Operating System | 2.00
22 | I | 22119113008 | 119 | Civil Engineering With Computer Application | theory | 100101 | BASIC ELECTRICAL ENGINEERING | 4.00
22 | I | 22119113008 | 119 | Civil Engineering With Computer Application | theory | 100102 | ENGINEERING GRAPHICS & DESIGN | 1.00
22 | I | 22119113008 | 119 | Civil Engineering With Computer Application | theory | 101101 | PHYSICS(MECHANICS) | 4.00
22 | I | 22119113008 | 119 | Civil Engineering With Computer Application | theory | 101102 | MATHEMATICS - I (CALCULUS,MULTIVARIABLE CALCULUS AND LINEAR ALGEBRA) | 4.00
22 | I | 22119113008 | 119 | Civil Engineering With Computer Application | practical | 100101P | BASIC ELECTRICAL ENGINEERING | 1.00
22 | I | 22119113008 | 119 | Civil Engineering With Computer Application | practical | 100102P | ENGINEERING GRAPHICS & DESIGN | 2.00
22 | I | 22119113008 | 119 | Civil Engineering With Computer Application | practical | 101101P | PHYSICS (MECHANICS & MECHANICS OF SOLIDS) | 1.50
22 | II | 22119113008 | 119 | Civil Engineering With Computer Application | theory | 100203 | CHEMISTRY | 4.00
22 | II | 22119113008 | 119 | Civil Engineering With Computer Application | theory | 100204 | PROGRAMMING FOR PROBLEM SOLVING | 3.00
22 | II | 22119113008 | 119 | Civil Engineering With Computer Application | theory | 100205 | WORKSHOP MANUFACTURING PRACTICES | 1.00
22 | II | 22119113008 | 119 | Civil Engineering With Computer Application | theory | 100206 | ENGLISH | 2.00
22 | II | 22119113008 | 119 | Civil Engineering With Computer Application | theory | 101202 | MATHEMATICS - II (DIFFERENTIAL EQUATIONS) | 4.00
22 | II | 22119113008 | 119 | Civil Engineering With Computer Application | practical | 100203P | CHEMISTRY | 1.50
22 | II | 22119113008 | 119 | Civil Engineering With Computer Application | practical | 100204P | PROGRAMMING FOR PROBLEM SOLVING | 2.00
22 | II | 22119113008 | 119 | Civil Engineering With Computer Application | practical | 100205P | WORKSHOP MANUFACTURING PRACTICES | 2.00
22 | II | 22119113008 | 119 | Civil Engineering With Computer Application | practical | 100206P | ENGLISH | 1.00
22 | III | 22119113008 | 119 | Civil Engineering With Computer Application | theory | 119301 | Biology for Engineers | 2.00
22 | III | 22119113008 | 119 | Civil Engineering With Computer Application | theory | 119302 | Basic Electronics | 1.00
22 | III | 22119113008 | 119 | Civil Engineering With Computer Application | theory | 119303 | Computer Aided Civil Engineering Drawing | 1.00
22 | III | 22119113008 | 119 | Civil Engineering With Computer Application | theory | 119304 | Engineering Mechanics | 4.00
22 | III | 22119113008 | 119 | Civil Engineering With Computer Application | theory | 119305 | Humanities -I (Effective Technical Communication) | 3.00
22 | III | 22119113008 | 119 | Civil Engineering With Computer Application | theory | 119306 | Solid Mechanics | 3.00
22 | III | 22119113008 | 119 | Civil Engineering With Computer Application | theory | 119307 | Mathematics -III (PDE, Probability and Statistics) | 2.00
22 | III | 22119113008 | 119 | Civil Engineering With Computer Application | theory | 119308 | Surveying & Geomatics | 2.00
22 | III | 22119113008 | 119 | Civil Engineering With Computer Application | practical | 119302P | Basic Electronics | 1.00
22 | III | 22119113008 | 119 | Civil Engineering With Computer Application | practical | 119303P | Computer Aided Civil Engineering Drawing | 1.00
22 | III | 22119113008 | 119 | Civil Engineering With Computer Application | practical | 119308P | Surveying & Geomatics | 1.00
22 | III | 22119113008 | 119 | Civil Engineering With Computer Application | practical | 119309P | Internship | 4.00
22 | IV | 22119113008 | 119 | Civil Engineering With Computer Application | theory | 119401 | Mechanical Engineering | 3.00
22 | IV | 22119113008 | 119 | Civil Engineering With Computer Application | theory | 119402 | Engineering Geology | 2.00
22 | IV | 22119113008 | 119 | Civil Engineering With Computer Application | theory | 119403 | Disaster Preparedness & Planning | 2.00
22 | IV | 22119113008 | 119 | Civil Engineering With Computer Application | theory | 119404 | Introduction to Fluid Mechanics | 3.00
22 | IV | 22119113008 | 119 | Civil Engineering With Computer Application | theory | 119405 | Structural Analysis | 4.00
22 | IV | 22119113008 | 119 | Civil Engineering With Computer Application | theory | 119406 | Materials, Testing & Evaluation | 2.00
22 | IV | 22119113008 | 119 | Civil Engineering With Computer Application | practical | 119402P | Engineering Geology | 1.00
22 | IV | 22119113008 | 119 | Civil Engineering With Computer Application | practical | 119404P | Introduction to Fluid Mechanics | 1.00
22 | IV | 22119113008 | 119 | Civil Engineering With Computer Application | practical | 119406P | Materials Testing & Evaluation | 1.00
22 | IV | 22119113008 | 119 | Civil Engineering With Computer Application | practical | 119407P | MOOCs / SWAYAM / NPTEL Courses - 1 | 2.00
22 | IV | 22119113008 | 119 | Civil Engineering With Computer Application | practical | 119408P | Computer-aided Structural Analysis Laboratory | 1.00
22 | I | 22151113025 | 151 | Computer Science and Engineering (Artificial Intelligence) | theory | 100103 | CHEMISTRY | 4.00
22 | I | 22151113025 | 151 | Computer Science and Engineering (Artificial Intelligence) | theory | 100104 | PROGRAMMING FOR PROBLEM SOLVING | 3.00
22 | I | 22151113025 | 151 | Computer Science and Engineering (Artificial Intelligence) | theory | 100105 | WORKSHOP MANUFACTURING PRACTICES | 1.00
22 | I | 22151113025 | 151 | Computer Science and Engineering (Artificial Intelligence) | theory | 100106 | ENGLISH | 2.00
22 | I | 22151113025 | 151 | Computer Science and Engineering (Artificial Intelligence) | theory | 105102 | MATHEMATICS - I (CALCULUS AND LINEAR ALGEBRA) | 4.00
22 | I | 22151113025 | 151 | Computer Science and Engineering (Artificial Intelligence) | practical | 100103P | CHEMISTRY | 1.50
22 | I | 22151113025 | 151 | Computer Science and Engineering (Artificial Intelligence) | practical | 100104P | PROGRAMMING FOR PROBLEM SOLVING | 2.00
22 | I | 22151113025 | 151 | Computer Science and Engineering (Artificial Intelligence) | practical | 100105P | WORKSHOP MANUFACTURING PRACTICES | 2.00
22 | I | 22151113025 | 151 | Computer Science and Engineering (Artificial Intelligence) | practical | 100106P | ENGLISH | 1.00
22 | II | 22151113025 | 151 | Computer Science and Engineering (Artificial Intelligence) | theory | 100201 | BASIC ELECTRICAL ENGINEERING | 4.00
22 | II | 22151113025 | 151 | Computer Science and Engineering (Artificial Intelligence) | theory | 100202 | ENGINEERING GRAPHICS & DESIGN | 1.00
22 | II | 22151113025 | 151 | Computer Science and Engineering (Artificial Intelligence) | theory | 105201 | PHYSICS (SEMICONDUCTOR PHYSICS) | 4.00
22 | II | 22151113025 | 151 | Computer Science and Engineering (Artificial Intelligence) | theory | 105202 | MATHEMATICS - II (PROBABILITY AND STATISTICS) | 4.00
22 | II | 22151113025 | 151 | Computer Science and Engineering (Artificial Intelligence) | practical | 100201P | BASIC ELECTRICAL ENGINEERING | 1.00
22 | II | 22151113025 | 151 | Computer Science and Engineering (Artificial Intelligence) | practical | 100202P | ENGINEERING GRAPHICS & DESIGN | 2.00
22 | II | 22151113025 | 151 | Computer Science and Engineering (Artificial Intelligence) | practical | 105201P | PHYSICS (SEMICONDUCTOR PHYSICS) | 1.50
22 | III | 22151113025 | 151 | Computer Science and Engineering (Artificial Intelligence) | theory | 100302 | ANALOG ELECTRONIC CIRCUITS | 3.00
22 | III | 22151113025 | 151 | Computer Science and Engineering (Artificial Intelligence) | theory | 100304 | DATA STRUCTURE & ALGORITHMS | 3.00
22 | III | 22151113025 | 151 | Computer Science and Engineering (Artificial Intelligence) | theory | 100311 | MATHEMATICS-III (DIFFERENTIAL CALCULUS) | 2.00
22 | III | 22151113025 | 151 | Computer Science and Engineering (Artificial Intelligence) | theory | 100313 | OBJECT ORIENTED PROGRAMMING USING C++ | 3.00
22 | III | 22151113025 | 151 | Computer Science and Engineering (Artificial Intelligence) | theory | 100314 | TECHNICAL WRITING | 3.00
22 | III | 22151113025 | 151 | Computer Science and Engineering (Artificial Intelligence) | practical | 100302P | Analog Electronics Circuits Laboratory | 2.00
22 | III | 22151113025 | 151 | Computer Science and Engineering (Artificial Intelligence) | practical | 100304P | DATA STRUCTURE & ALGORITHMS | 2.00
22 | III | 22151113025 | 151 | Computer Science and Engineering (Artificial Intelligence) | practical | 100313P | OBJECT ORIENTED PROGRAMMING USING C++ | 2.00
22 | III | 22151113025 | 151 | Computer Science and Engineering (Artificial Intelligence) | practical | 100399P | Internship | 4.00
22 | IV | 22151113025 | 151 | Computer Science and Engineering (Artificial Intelligence) | theory | 100403 | Digital Electronics | 3.00
22 | IV | 22151113025 | 151 | Computer Science and Engineering (Artificial Intelligence) | theory | 100404 | Discrete Mathematics | 4.00
22 | IV | 22151113025 | 151 | Computer Science and Engineering (Artificial Intelligence) | theory | 100407 | Human Resource Development and Organizational Behavior | 3.00
22 | IV | 22151113025 | 151 | Computer Science and Engineering (Artificial Intelligence) | theory | 105401 | Computer Organization & Architecture | 3.00
22 | IV | 22151113025 | 151 | Computer Science and Engineering (Artificial Intelligence) | theory | 105402 | Design & Analysis of Algorithms | 3.00
22 | IV | 22151113025 | 151 | Computer Science and Engineering (Artificial Intelligence) | theory | 105403 | Operating Systems | 3.00
22 | IV | 22151113025 | 151 | Computer Science and Engineering (Artificial Intelligence) | practical | 100403P | Digital Electronics | 2.00
22 | IV | 22151113025 | 151 | Computer Science and Engineering (Artificial Intelligence) | practical | 105401P | Computer Organization & Architecture | 2.00
22 | IV | 22151113025 | 151 | Computer Science and Engineering (Artificial Intelligence) | practical | 105402P | Design & Analysis of Algorithms | 2.00
22 | IV | 22151113025 | 151 | Computer Science and Engineering (Artificial Intelligence) | practical | 105403P | Operating Systems | 2.00
22 | I | 22152146021 | 152 | Computer Science and Engineering (Cyber Security) | theory | 100103 | CHEMISTRY | 4.00
22 | I | 22152146021 | 152 | Computer Science and Engineering (Cyber Security) | theory | 100104 | PROGRAMMING FOR PROBLEM SOLVING | 3.00
22 | I | 22152146021 | 152 | Computer Science and Engineering (Cyber Security) | theory | 100105 | WORKSHOP MANUFACTURING PRACTICES | 1.00
22 | I | 22152146021 | 152 | Computer Science and Engineering (Cyber Security) | theory | 100106 | ENGLISH | 2.00
22 | I | 22152146021 | 152 | Computer Science and Engineering (Cyber Security) | theory | 105102 | MATHEMATICS - I (CALCULUS AND LINEAR ALGEBRA) | 4.00
22 | I | 22152146021 | 152 | Computer Science and Engineering (Cyber Security) | practical | 100103P | CHEMISTRY | 1.50
22 | I | 22152146021 | 152 | Computer Science and Engineering (Cyber Security) | practical | 100104P | PROGRAMMING FOR PROBLEM SOLVING | 2.00
22 | I | 22152146021 | 152 | Computer Science and Engineering (Cyber Security) | practical | 100105P | WORKSHOP MANUFACTURING PRACTICES | 2.00
22 | I | 22152146021 | 152 | Computer Science and Engineering (Cyber Security) | practical | 100106P | ENGLISH | 1.00
22 | II | 22152146021 | 152 | Computer Science and Engineering (Cyber Security) | theory | 100201 | BASIC ELECTRICAL ENGINEERING | 4.00
22 | II | 22152146021 | 152 | Computer Science and Engineering (Cyber Security) | theory | 100202 | ENGINEERING GRAPHICS & DESIGN | 1.00
22 | II | 22152146021 | 152 | Computer Science and Engineering (Cyber Security) | theory | 105201 | PHYSICS (SEMICONDUCTOR PHYSICS) | 4.00
22 | II | 22152146021 | 152 | Computer Science and Engineering (Cyber Security) | theory | 105202 | MATHEMATICS - II (PROBABILITY AND STATISTICS) | 4.00
22 | II | 22152146021 | 152 | Computer Science and Engineering (Cyber Security) | practical | 100201P | BASIC ELECTRICAL ENGINEERING | 1.00
22 | II | 22152146021 | 152 | Computer Science and Engineering (Cyber Security) | practical | 100202P | ENGINEERING GRAPHICS & DESIGN | 2.00
22 | II | 22152146021 | 152 | Computer Science and Engineering (Cyber Security) | practical | 105201P | PHYSICS (SEMICONDUCTOR PHYSICS) | 1.50
22 | III | 22152146021 | 152 | Computer Science and Engineering (Cyber Security) | theory | 100302 | ANALOG ELECTRONIC CIRCUITS | 3.00
22 | III | 22152146021 | 152 | Computer Science and Engineering (Cyber Security) | theory | 100304 | DATA STRUCTURE & ALGORITHMS | 3.00
22 | III | 22152146021 | 152 | Computer Science and Engineering (Cyber Security) | theory | 100311 | MATHEMATICS-III (DIFFERENTIAL CALCULUS) | 2.00
22 | III | 22152146021 | 152 | Computer Science and Engineering (Cyber Security) | theory | 100313 | OBJECT ORIENTED PROGRAMMING USING C++ | 3.00
22 | III | 22152146021 | 152 | Computer Science and Engineering (Cyber Security) | theory | 100314 | TECHNICAL WRITING | 3.00
22 | III | 22152146021 | 152 | Computer Science and Engineering (Cyber Security) | practical | 100302P | Analog Electronics Circuits Laboratory | 2.00
22 | III | 22152146021 | 152 | Computer Science and Engineering (Cyber Security) | practical | 100304P | DATA STRUCTURE & ALGORITHMS | 2.00
22 | III | 22152146021 | 152 | Computer Science and Engineering (Cyber Security) | practical | 100313P | OBJECT ORIENTED PROGRAMMING USING C++ | 2.00
22 | III | 22152146021 | 152 | Computer Science and Engineering (Cyber Security) | practical | 100399P | Internship | 4.00
22 | IV | 22152146021 | 152 | Computer Science and Engineering (Cyber Security) | theory | 100403 | Digital Electronics | 3.00
22 | IV | 22152146021 | 152 | Computer Science and Engineering (Cyber Security) | theory | 100404 | Discrete Mathematics | 4.00
22 | IV | 22152146021 | 152 | Computer Science and Engineering (Cyber Security) | theory | 100407 | Human Resource Development and Organizational Behavior | 3.00
22 | IV | 22152146021 | 152 | Computer Science and Engineering (Cyber Security) | theory | 105401 | Computer Organization & Architecture | 3.00
22 | IV | 22152146021 | 152 | Computer Science and Engineering (Cyber Security) | theory | 105402 | Design & Analysis of Algorithms | 3.00
22 | IV | 22152146021 | 152 | Computer Science and Engineering (Cyber Security) | theory | 105403 | Operating Systems | 3.00
22 | IV | 22152146021 | 152 | Computer Science and Engineering (Cyber Security) | practical | 100403P | Digital Electronics | 2.00
22 | IV | 22152146021 | 152 | Computer Science and Engineering (Cyber Security) | practical | 105401P | Computer Organization & Architecture | 2.00
22 | IV | 22152146021 | 152 | Computer Science and Engineering (Cyber Security) | practical | 105402P | Design & Analysis of Algorithms | 2.00
22 | IV | 22152146021 | 152 | Computer Science and Engineering (Cyber Security) | practical | 105403P | Operating Systems | 2.00
22 | I | 22153132004 | 153 | Computer Science and Engineering (Data Science) | theory | 100103 | CHEMISTRY | 4.00
22 | I | 22153132004 | 153 | Computer Science and Engineering (Data Science) | theory | 100104 | PROGRAMMING FOR PROBLEM SOLVING | 3.00
22 | I | 22153132004 | 153 | Computer Science and Engineering (Data Science) | theory | 100105 | WORKSHOP MANUFACTURING PRACTICES | 1.00
22 | I | 22153132004 | 153 | Computer Science and Engineering (Data Science) | theory | 100106 | ENGLISH | 2.00
22 | I | 22153132004 | 153 | Computer Science and Engineering (Data Science) | theory | 105102 | MATHEMATICS - I (CALCULUS AND LINEAR ALGEBRA) | 4.00
22 | I | 22153132004 | 153 | Computer Science and Engineering (Data Science) | practical | 100103P | CHEMISTRY | 1.50
22 | I | 22153132004 | 153 | Computer Science and Engineering (Data Science) | practical | 100104P | PROGRAMMING FOR PROBLEM SOLVING | 2.00
22 | I | 22153132004 | 153 | Computer Science and Engineering (Data Science) | practical | 100105P | WORKSHOP MANUFACTURING PRACTICES | 2.00
22 | I | 22153132004 | 153 | Computer Science and Engineering (Data Science) | practical | 100106P | ENGLISH | 1.00
22 | II | 22153132004 | 153 | Computer Science and Engineering (Data Science) | theory | 100201 | BASIC ELECTRICAL ENGINEERING | 4.00
22 | II | 22153132004 | 153 | Computer Science and Engineering (Data Science) | theory | 100202 | ENGINEERING GRAPHICS & DESIGN | 1.00
22 | II | 22153132004 | 153 | Computer Science and Engineering (Data Science) | theory | 105201 | PHYSICS (SEMICONDUCTOR PHYSICS) | 4.00
22 | II | 22153132004 | 153 | Computer Science and Engineering (Data Science) | theory | 105202 | MATHEMATICS - II (PROBABILITY AND STATISTICS) | 4.00
22 | II | 22153132004 | 153 | Computer Science and Engineering (Data Science) | practical | 100201P | BASIC ELECTRICAL ENGINEERING | 1.00
22 | II | 22153132004 | 153 | Computer Science and Engineering (Data Science) | practical | 100202P | ENGINEERING GRAPHICS & DESIGN | 2.00
22 | II | 22153132004 | 153 | Computer Science and Engineering (Data Science) | practical | 105201P | PHYSICS (SEMICONDUCTOR PHYSICS) | 1.50
22 | III | 22153132004 | 153 | Computer Science and Engineering (Data Science) | theory | 100302 | ANALOG ELECTRONIC CIRCUITS | 3.00
22 | III | 22153132004 | 153 | Computer Science and Engineering (Data Science) | theory | 100304 | DATA STRUCTURE & ALGORITHMS | 3.00
22 | III | 22153132004 | 153 | Computer Science and Engineering (Data Science) | theory | 100311 | MATHEMATICS-III (DIFFERENTIAL CALCULUS) | 2.00
22 | III | 22153132004 | 153 | Computer Science and Engineering (Data Science) | theory | 100313 | OBJECT ORIENTED PROGRAMMING USING C++ | 3.00
22 | III | 22153132004 | 153 | Computer Science and Engineering (Data Science) | theory | 100314 | TECHNICAL WRITING | 3.00
22 | III | 22153132004 | 153 | Computer Science and Engineering (Data Science) | practical | 100302P | Analog Electronics Circuits Laboratory | 2.00
22 | III | 22153132004 | 153 | Computer Science and Engineering (Data Science) | practical | 100304P | DATA STRUCTURE & ALGORITHMS | 2.00
22 | III | 22153132004 | 153 | Computer Science and Engineering (Data Science) | practical | 100313P | OBJECT ORIENTED PROGRAMMING USING C++ | 2.00
22 | III | 22153132004 | 153 | Computer Science and Engineering (Data Science) | practical | 100399P | Internship | 4.00
22 | IV | 22153132004 | 153 | Computer Science and Engineering (Data Science) | theory | 100403 | Digital Electronics | 3.00
22 | IV | 22153132004 | 153 | Computer Science and Engineering (Data Science) | theory | 100404 | Discrete Mathematics | 4.00
22 | IV | 22153132004 | 153 | Computer Science and Engineering (Data Science) | theory | 100407 | Human Resource Development and Organizational Behavior | 3.00
22 | IV | 22153132004 | 153 | Computer Science and Engineering (Data Science) | theory | 105401 | Computer Organization & Architecture | 3.00
22 | IV | 22153132004 | 153 | Computer Science and Engineering (Data Science) | theory | 105402 | Design & Analysis of Algorithms | 3.00
22 | IV | 22153132004 | 153 | Computer Science and Engineering (Data Science) | theory | 105403 | Operating Systems | 3.00
22 | IV | 22153132004 | 153 | Computer Science and Engineering (Data Science) | practical | 100403P | Digital Electronics | 2.00
22 | IV | 22153132004 | 153 | Computer Science and Engineering (Data Science) | practical | 105401P | Computer Organization & Architecture | 2.00
22 | IV | 22153132004 | 153 | Computer Science and Engineering (Data Science) | practical | 105402P | Design & Analysis of Algorithms | 2.00
22 | IV | 22153132004 | 153 | Computer Science and Engineering (Data Science) | practical | 105403P | Operating Systems | 2.00
22 | I | 22154149007 | 154 | Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology) | theory | 100103 | CHEMISTRY | 4.00
22 | I | 22154149007 | 154 | Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology) | theory | 100104 | PROGRAMMING FOR PROBLEM SOLVING | 3.00
22 | I | 22154149007 | 154 | Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology) | theory | 100105 | WORKSHOP MANUFACTURING PRACTICES | 1.00
22 | I | 22154149007 | 154 | Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology) | theory | 100106 | ENGLISH | 2.00
22 | I | 22154149007 | 154 | Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology) | theory | 105102 | MATHEMATICS - I (CALCULUS AND LINEAR ALGEBRA) | 4.00
22 | I | 22154149007 | 154 | Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology) | practical | 100103P | CHEMISTRY | 1.50
22 | I | 22154149007 | 154 | Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology) | practical | 100104P | PROGRAMMING FOR PROBLEM SOLVING | 2.00
22 | I | 22154149007 | 154 | Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology) | practical | 100105P | WORKSHOP MANUFACTURING PRACTICES | 2.00
22 | I | 22154149007 | 154 | Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology) | practical | 100106P | ENGLISH | 1.00
22 | II | 22154149007 | 154 | Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology) | theory | 100201 | BASIC ELECTRICAL ENGINEERING | 4.00
22 | II | 22154149007 | 154 | Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology) | theory | 100202 | ENGINEERING GRAPHICS & DESIGN | 1.00
22 | II | 22154149007 | 154 | Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology) | theory | 105201 | PHYSICS (SEMICONDUCTOR PHYSICS) | 4.00
22 | II | 22154149007 | 154 | Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology) | theory | 105202 | MATHEMATICS - II (PROBABILITY AND STATISTICS) | 4.00
22 | II | 22154149007 | 154 | Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology) | practical | 100201P | BASIC ELECTRICAL ENGINEERING | 1.00
22 | II | 22154149007 | 154 | Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology) | practical | 100202P | ENGINEERING GRAPHICS & DESIGN | 2.00
22 | II | 22154149007 | 154 | Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology) | practical | 105201P | PHYSICS (SEMICONDUCTOR PHYSICS) | 1.50
22 | III | 22154149007 | 154 | Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology) | theory | 100302 | ANALOG ELECTRONIC CIRCUITS | 3.00
22 | III | 22154149007 | 154 | Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology) | theory | 100304 | DATA STRUCTURE & ALGORITHMS | 3.00
22 | III | 22154149007 | 154 | Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology) | theory | 100311 | MATHEMATICS-III (DIFFERENTIAL CALCULUS) | 2.00
22 | III | 22154149007 | 154 | Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology) | theory | 100313 | OBJECT ORIENTED PROGRAMMING USING C++ | 3.00
22 | III | 22154149007 | 154 | Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology) | theory | 100314 | TECHNICAL WRITING | 3.00
22 | III | 22154149007 | 154 | Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology) | practical | 100302P | Analog Electronics Circuits Laboratory | 2.00
22 | III | 22154149007 | 154 | Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology) | practical | 100304P | DATA STRUCTURE & ALGORITHMS | 2.00
22 | III | 22154149007 | 154 | Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology) | practical | 100313P | OBJECT ORIENTED PROGRAMMING USING C++ | 2.00
22 | III | 22154149007 | 154 | Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology) | practical | 100399P | Internship | 4.00
22 | IV | 22154149007 | 154 | Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology) | theory | 100403 | Digital Electronics | 3.00
22 | IV | 22154149007 | 154 | Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology) | theory | 100404 | Discrete Mathematics | 4.00
22 | IV | 22154149007 | 154 | Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology) | theory | 100407 | Human Resource Development and Organizational Behavior | 3.00
22 | IV | 22154149007 | 154 | Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology) | theory | 105401 | Computer Organization & Architecture | 3.00
22 | IV | 22154149007 | 154 | Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology) | theory | 105402 | Design & Analysis of Algorithms | 3.00
22 | IV | 22154149007 | 154 | Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology) | theory | 105403 | Operating Systems | 3.00
22 | IV | 22154149007 | 154 | Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology) | practical | 100403P | Digital Electronics | 2.00
22 | IV | 22154149007 | 154 | Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology) | practical | 105401P | Computer Organization & Architecture | 2.00
22 | IV | 22154149007 | 154 | Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology) | practical | 105402P | Design & Analysis of Algorithms | 2.00
22 | IV | 22154149007 | 154 | Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain Technology) | practical | 105403P | Operating Systems | 2.00
22 | I | 22155126022 | 155 | Computer Science and Engineering (Internet of Things) | theory | 100103 | CHEMISTRY | 4.00
22 | I | 22155126022 | 155 | Computer Science and Engineering (Internet of Things) | theory | 100104 | PROGRAMMING FOR PROBLEM SOLVING | 3.00
22 | I | 22155126022 | 155 | Computer Science and Engineering (Internet of Things) | theory | 100105 | WORKSHOP MANUFACTURING PRACTICES | 1.00
22 | I | 22155126022 | 155 | Computer Science and Engineering (Internet of Things) | theory | 100106 | ENGLISH | 2.00
22 | I | 22155126022 | 155 | Computer Science and Engineering (Internet of Things) | theory | 105102 | MATHEMATICS - I (CALCULUS AND LINEAR ALGEBRA) | 4.00
22 | I | 22155126022 | 155 | Computer Science and Engineering (Internet of Things) | practical | 100103P | CHEMISTRY | 1.50
22 | I | 22155126022 | 155 | Computer Science and Engineering (Internet of Things) | practical | 100104P | PROGRAMMING FOR PROBLEM SOLVING | 2.00
22 | I | 22155126022 | 155 | Computer Science and Engineering (Internet of Things) | practical | 100105P | WORKSHOP MANUFACTURING PRACTICES | 2.00
22 | I | 22155126022 | 155 | Computer Science and Engineering (Internet of Things) | practical | 100106P | ENGLISH | 1.00
22 | II | 22155126022 | 155 | Computer Science and Engineering (Internet of Things) | theory | 100201 | BASIC ELECTRICAL ENGINEERING | 4.00
22 | II | 22155126022 | 155 | Computer Science and Engineering (Internet of Things) | theory | 100202 | ENGINEERING GRAPHICS & DESIGN | 1.00
22 | II | 22155126022 | 155 | Computer Science and Engineering (Internet of Things) | theory | 105201 | PHYSICS (SEMICONDUCTOR PHYSICS) | 4.00
22 | II | 22155126022 | 155 | Computer Science and Engineering (Internet of Things) | theory | 105202 | MATHEMATICS - II (PROBABILITY AND STATISTICS) | 4.00
22 | II | 22155126022 | 155 | Computer Science and Engineering (Internet of Things) | practical | 100201P | BASIC ELECTRICAL ENGINEERING | 1.00
22 | II | 22155126022 | 155 | Computer Science and Engineering (Internet of Things) | practical | 100202P | ENGINEERING GRAPHICS & DESIGN | 2.00
22 | II | 22155126022 | 155 | Computer Science and Engineering (Internet of Things) | practical | 105201P | PHYSICS (SEMICONDUCTOR PHYSICS) | 1.50
22 | III | 22155126022 | 155 | Computer Science and Engineering (Internet of Things) | theory | 100302 | ANALOG ELECTRONIC CIRCUITS | 3.00
22 | III | 22155126022 | 155 | Computer Science and Engineering (Internet of Things) | theory | 100304 | DATA STRUCTURE & ALGORITHMS | 3.00
22 | III | 22155126022 | 155 | Computer Science and Engineering (Internet of Things) | theory | 100311 | MATHEMATICS-III (DIFFERENTIAL CALCULUS) | 2.00
22 | III | 22155126022 | 155 | Computer Science and Engineering (Internet of Things) | theory | 100313 | OBJECT ORIENTED PROGRAMMING USING C++ | 3.00
